1 2.66
2 2.78
3 2.71
4 2.72
5 2.74
6 2.70
7 2.83
8 2.81
9 2.77
10 2.75
11 2.69
12 2.84
13 2.94
14 2.75
15 2.68
16 2.69
17 2.72
18 2.79
19 2.81
20 2.81
