1 7.90
2 8.69
3 8.33
4 8.48
5 7.84
6 8.51
7 8.35
8 7.93
9 8.18
10 8.44
11 7.83
12 8.33
13 8.47
14 8.29
15 8.22
16 8.14
17 7.92
18 8.09
19 8.50
20 8.17
