1 110.20
2 106.70
3 109.25
4 101.88
5 109.72
6 107.21
7 104.98
8 99.04
9 101.06
10 106.59
11 101.46
12 106.08
13 103.29
14 103.88
15 101.89
16 100.89
17 102.82
18 106.21
19 102.19
20 105.25
