1 51.36
2 50.02
3 47.16
4 51.23
5 53.20
6 51.71
7 53.31
8 50.78
9 54.47
10 53.48
11 55.36
12 52.82
13 50.83
14 49.61
15 53.03
16 51.00
17 52.03
18 50.63
19 54.52
20 53.83
