1 5.20
2 4.48
3 4.99
4 4.10
5 4.35
6 4.80
7 4.28
8 4.30
9 4.67
10 4.36
11 4.37
12 4.37
13 4.83
14 4.52
15 4.48
16 4.23
17 4.46
18 4.42
19 4.32
20 5.01
