1 97.20
2 97.75
3 98.65
4 100.59
5 99.91
6 98.64
7 96.45
8 90.63
9 96.23
10 93.65
11 97.54
12 98.91
13 93.69
14 94.77
15 95.63
16 100.25
17 97.35
18 105.64
19 99.20
20 104.89
