1 196.47
2 209.47
3 222.70
4 195.83
5 206.58
6 164.45
7 187.92
8 178.12
9 185.68
10 197.90
11 183.57
12 191.79
13 172.44
14 207.05
15 191.17
16 177.63
17 202.61
18 192.35
19 197.79
20 187.12
