1 49.15
2 42.03
3 45.49
4 41.77
5 44.35
6 46.48
7 43.47
8 44.57
9 42.99
10 50.14
11 41.51
12 41.52
13 42.09
14 44.90
15 44.68
16 41.41
17 47.30
18 51.14
19 41.29
20 45.09
