1 6.00
2 6.42
3 6.42
4 7.09
5 6.95
6 6.84
7 6.55
8 7.01
9 6.24
10 6.24
11 6.72
12 6.87
13 6.41
14 6.35
15 6.47
16 6.62
17 6.50
18 6.34
19 6.39
20 6.42
