1 180.15
2 180.70
3 180.32
4 180.90
5 181.68
6 180.26
7 180.51
8 179.77
9 180.61
10 179.85
11 180.31
12 180.17
13 179.76
14 179.62
15 179.91
16 179.75
17 180.13
18 180.55
19 180.03
20 180.24
