1 156.24
2 155.64
3 150.20
4 156.66
5 158.40
6 158.15
7 146.10
8 158.27
9 142.59
10 153.93
11 145.79
12 151.84
13 145.30
14 164.77
15 143.98
16 159.52
17 150.06
18 143.76
19 161.77
20 154.87
