1 152.71
2 152.71
3 150.85
4 139.19
5 139.17
6 142.28
7 142.85
8 147.73
9 155.56
10 145.72
11 143.52
12 158.29
13 160.84
14 145.57
15 143.22
16 144.12
17 146.64
18 144.01
19 144.73
20 142.53
