1 18.63
2 18.05
3 17.99
4 18.02
5 18.03
6 18.05
7 18.70
8 18.03
9 18.05
10 18.83
11 18.21
12 18.81
13 18.14
14 18.38
15 18.07
16 18.08
17 18.05
18 18.72
19 18.06
20 18.06
