1 70.80
2 71.50
3 70.81
4 71.68
5 70.17
6 69.69
7 72.17
8 70.12
9 70.77
10 71.30
11 72.20
12 72.15
13 72.00
14 71.50
15 70.66
16 71.54
17 71.65
18 71.03
19 73.46
20 70.66
