1 15.82
2 15.71
3 15.96
4 15.95
5 16.51
6 15.98
7 15.49
8 16.02
9 15.53
10 15.81
11 15.21
12 16.66
13 16.78
14 15.99
15 15.99
16 15.81
17 15.50
18 16.31
19 15.66
20 16.27
