1 38.46
2 38.97
3 37.40
4 40.22
5 38.65
6 39.43
7 39.56
8 42.01
9 40.06
10 40.65
11 40.48
12 41.49
13 39.47
14 39.90
15 39.33
16 40.03
17 39.77
18 39.54
19 40.79
20 38.91
