1 17.13
2 13.77
3 14.15
4 14.41
5 14.27
6 15.14
7 14.32
8 14.42
9 14.41
10 14.83
11 14.47
12 14.60
13 14.78
14 14.40
15 14.35
16 14.93
17 15.26
18 14.21
19 14.44
20 14.18
