1 8.73
2 10.36
3 8.54
4 9.13
5 10.14
6 8.40
7 8.33
8 8.48
9 10.23
10 10.24
11 8.39
12 9.50
13 8.68
14 8.29
15 8.84
16 9.28
17 8.70
18 8.74
19 9.01
20 8.94
