1 109.03
2 108.17
3 106.90
4 107.66
5 109.78
6 107.41
7 110.09
8 111.10
9 109.75
10 108.49
11 106.87
12 107.47
13 109.28
14 108.63
15 109.52
16 109.82
17 109.32
18 105.09
19 105.84
20 104.77
