1 8.02
2 6.80
3 6.92
4 7.38
5 6.55
6 6.05
7 6.10
8 6.49
9 6.15
10 6.56
11 7.12
12 6.51
13 7.19
14 6.44
15 9.47
16 6.25
17 6.96
18 6.83
19 6.40
20 7.00
