1 24.07
2 21.44
3 26.01
4 21.30
5 21.14
6 21.37
7 21.87
8 22.12
9 21.98
10 21.05
11 21.41
12 21.43
13 22.26
14 29.38
15 23.66
16 21.48
17 21.31
18 21.50
19 21.45
20 21.35
