1 227.57
2 218.08
3 218.42
4 223.17
5 232.11
6 211.94
7 224.33
8 218.61
9 217.97
10 235.07
11 225.07
12 236.13
13 225.39
14 227.80
15 217.94
16 223.89
17 221.59
18 226.44
19 225.18
20 218.48
