1 31.53
2 31.81
3 31.95
4 32.06
5 32.29
6 30.92
7 32.48
8 32.27
9 31.82
10 30.29
11 32.43
12 31.85
13 30.50
14 31.63
15 30.67
16 32.11
17 29.01
18 30.01
19 32.03
20 31.49
