1 21.25
2 19.51
3 20.66
4 19.34
5 20.53
6 19.95
7 20.88
8 19.71
9 22.32
10 18.77
11 26.24
12 19.74
13 26.58
14 20.98
15 19.48
16 19.27
17 18.79
18 18.63
19 20.45
20 19.77
