1 9.40
2 9.33
3 9.55
4 9.44
5 9.42
6 9.35
7 9.31
8 9.30
9 9.40
10 9.46
11 9.39
12 9.39
13 9.41
14 9.38
15 9.38
16 9.42
17 9.36
18 9.33
19 9.40
20 9.41
